id,filename,alt,decodedWidth,decodedHeight,focusScore,heroSuitable,gallerySuitable,flags,error
med_50cada384987176d62108ad1,000157-452545d2f69309f49482d4b9882553f23a934049.jpeg,Jeff and Ray Gorges du Tarn.jpg,1735,2232,2725.88,false,true,hero-resolution-too-small,
med_510ebe0f530d358562d3e716,000262-50385a2dd745e5d97b8d5171a057c490513c2a9e.jpeg,DSC_0894.JPG,2000,3008,2427.4,true,true,,
med_512e782c8a722fe2eefdabc6,000996-7c6ce33daf84b19fcdb31801a4ebaee7374f8f83.jpeg,Pablo Scorza.jpg,114,114,844.8,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate,
med_513e4022b6fe357e59861514,001018-7a19695327e72e814db948e014ad503637812e16.jpeg,Michel.jpeg,261,261,109.24,false,false,focus-review;gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate,
med_5149e326314dba2278f62de7,000351-6c52ec67dfb189bca00fbfdedce96188d13be3cc.jpeg,albarracin Zoli 2.jpg,800,600,2856.91,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_5156c252119a3b1f31022bb1,000158-f945874b6da77457eb8c731f2b36f0efc14ca6aa.jpeg,Jeff Gorges du Tarn 2.jpg,952,1915,2122.62,false,true,hero-resolution-too-small,
med_5163d5847fce3d8fb6a6310b,001414-b28ed3922dbfd1071c0a7aecf025165eaf9f1e7a.jpeg,Pol.jpg,647,647,630.65,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_5177511762e9241a59412e77,000142-e35cf450620a7c9c71f6c484f6d421df572d6f63.jpeg,Finale Ligure Italy rock climbing.jpg,183,275,2067.68,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_51ca85da5b48ba2656e8ac7f,000935-9c5356ae1b74a3e0e9cd6a2e94fc4474af0d32ee.jpeg,Helga Rodellar rockbusters.net.jpg,2100,1152,4595.88,false,true,hero-resolution-too-small,
med_523269b9c3a20d42acff692b,000169-536b78b04f560e472aa7c0770f1dceab40a3d437.jpeg,Hochseilgarten.jpg,75,100,5692.66,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_52e8a6f8dbb7b2f74bb7ea55,001391-80679bb5861c0c852713fea9c75f0eaecf557e78.jpeg,Luci 6b+ Ceuse rockbusters.net 2.JPG,1337,891,1986.76,false,true,hero-resolution-too-small;exact-duplicate,
med_53439153a5d347ceaaa564bb,000592-d7491fa5584a5649b707dd9dc7ba9ee8e91f0b4f.jpeg,Sella-Sella-ClimbingSpain2016-Rockbusters.net.jpg,4000,2248,560.01,true,true,,
med_5371cee7f2b0b0a43dde99f9,001219-7910306543159ebab295b82cd5d7b586415c8886.jpeg,IMG_4632 copy.jpg,1300,867,144.71,false,false,focus-review;hero-resolution-too-small,
med_53d9b45b33555dbd143258a8,000572-dd5da76650ffad595356780da2cc2c6a736c87a3.jpeg,DSC_0314.jpg,1994,2415,1979.23,true,true,,
med_53f61ab328349becd8c32b92,001190-343dbc9136cb00fbd767d3bfcafe3e1eaec7090b.jpeg,calanques-de-marseille-cassis-south-france_109442-1.jpg,626,417,1600.07,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_540cf2e56d264030d25cfc80,000292-69907b2ee5cac3b8feb94b6a5a53370c21c05e6a.jpeg,_E2B3560.jpg,1000,1500,2280.77,false,true,hero-resolution-too-small;exact-duplicate,
med_54e68152792b9db8621cf1ad,000789-6002e2a79f9f20f64382f67ac794666cc5ba699a.jpeg,Adam Ondra 3.jpg,1200,358,2709.08,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_54fe20ae330cb1b9266572cf,001159-b8f92154bff3948cae6b8245e579e88e620a6e0d.jpeg,pablo la sportiva demo blog.jpg,1600,669,3083.4,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate,
med_559240566455e0051f8477f0,000590-7e30986f2a00b4f8c7c91674b55bbd6968bd4b54.jpeg,Karol-Sella-ClimbingSpain2016-Rockbusters.net.jpg,2733,1590,1744.1,true,true,,
med_55abc290d0e1ee745c35ee44,000679-c9a57602d31d45956acae293e0e1f322984d0360.jpeg,Jason Oltre Finale (3).jpg,1300,867,1449.59,false,true,hero-resolution-too-small,
med_55d4e554c5cc4bd0a1b8f2dd,001028-e57f21ea65e698825a93d9c83d5964728f34516e.jpeg,Laszlo.jpeg,500,500,403.27,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate,
med_56042b1ec27c12becd329706,000869-3b9d7a075555cc7d977e5fec10c30431fd8a7744.png,Screen Shot 2018-03-15 at 14.45.42.png,1437,641,2388.49,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_563792551e40f1cb28952ce3,001266-32b8506914029f24609067c4e5066e4c32d37ba2.jpeg,"Quim, 7b+, Tres Ponts, Patxi Usobiaga Advance Sport Climbing Course rockbusters.net.jpg",5006,3338,2878.5,true,true,,
med_56453a294fb4ebc2cc369b6f,000354-18ff6142a352c84bf54c1c9e1c86dd85d29a25a6.jpeg,albarracin3.jpg,800,600,2747.67,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_5689b1610037870228e53ec5,001224-35e47660f061b5c2bd28321e9ea08967fc3a1834.jpeg,patxi usobiaga.jpeg,1600,1066,2045.55,false,true,hero-resolution-too-small,
med_56a4018e9c6f5e152d23f9bd,000955-ed33e0af22cf855a3214c8df4bda2d51813ff85b.jpeg,IMG_1387 copy.JPG,1350,900,1221.78,false,true,hero-resolution-too-small,
med_56ac2b3aef4eb0ab4a71c373,000984-d78d2c77c4ec44e1cfac95c9612148d75f96f44f.jpeg,Petra.jpg,332,328,3386.36,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate;near-duplicate,
med_56b248b9956ac1e102963d84,001285-2aee66a3e60606aebd1d55aeb17a6d2b19d8f5e3.jpeg,balkan-trip-durmitor-bouldering.JPG,1200,680,2011.57,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_56b9bb0573eec51a7537971d,000691-abc7938cafb79aca96edb39dfb4711dc1181c08f.jpeg,Oltre Finale (4).jpg,1300,867,1678.09,false,true,hero-resolution-too-small;exact-duplicate;near-duplicate;near-duplicate,
med_56ef144c14a7a38f47cc48b2,001087-dd37fc724749a53c194c7d4ea22143abff1cf61b.jpeg,Céüse climbing,1300,867,749.1,false,true,hero-resolution-too-small,
med_571c8ca8e38b3b0a7c2edf26,000660-8a306a04e00c890422b615728a23d26139a17607.jpeg,"Jan DWS mallorca, cala barquez1.jpg",2048,1365,1459.56,false,true,hero-resolution-too-small,
med_573fc8b07bb4fd69b96b034e,000039-3ea5326ce73a44ea9611a2a08cb093e9d4662ea4.jpeg,Ceuse.jpg,2807,1980,62.93,false,false,focus-review,
med_58478903040141f1e72e2c16,000359-6ca48a7ca831207e52ae09e29057b487cd2f00e8.jpeg,Apellaniz 2.jpg,800,534,1161.73,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_5870db75e1be2dcde7900d41,000740-f09c37f28248281700948aa6f336342352b7cc18.jpeg,Adam Ondra and Rockbusters Siurana.jpg,4040,2712,1649.02,true,true,exact-duplicate,
med_58c26af5014a93d6f81c52a0,001175-28ddf2713a32837f0033e0db7691713d5333c54f.jpeg,Alex Frankenjura 6b+ rockbusters.net 1.jpg,4021,2680,2226.33,true,true,exact-duplicate;near-duplicate,
med_58fbb00561c06915969729f3,000566-c21c91b63a1f743418c50f0dd3c1bc75a7be1148.jpeg,Ernesto_Rockbusters_Rodellar.jpg,304,206,1910.5,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_5910e80672ea3800f618a29e,000282-129457842b479a70999e027ff9fd97d4dc9c1e04.jpeg,Zoly_Rockbusters_Albarracin.jpg,206,274,471.94,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate,
med_594f7bb3d0d8053c7cc51097,000690-82af285ebed02b05ff24d52cb3f648814f449571.jpeg,Oltre Finale (2).jpg,1300,867,1543.29,false,true,hero-resolution-too-small,
med_599c7ddd0a407b74b0619bce,000571-bbb0636297a880320e310b48c745116b1ecfee89.jpeg,Peter Bouldering logo3.jpg,1601,319,5093.07,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_59a0451bdda5632adc7c833d,001338-6f33192d3cc755c08e9fcc21962ff7f23c73f024.jpeg,balkan-trip-dinosaurs-in-smokovac.jpg,1200,680,1917.57,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_5a1793652d334ce1b970c65b,000957-28c4cc4920aa9e34e02015e9176a0f772f29f15f.jpeg,IMG_1387 copy.JPG,1350,900,1221.78,false,true,hero-resolution-too-small;exact-duplicate,
med_5a7e54cad1cdd91ccb21c454,001415-ba8429e4d9f00f131fd27fd7c824ffc447cb5234.jpeg,Kostas Grafanaki.jpg,733,721,619.12,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_5a8b82ecdbbaaff7ed046f9b,001074-910728f54328dcc5323a808a8ebaa0fd6111a438.jpeg,competition.jpg,3034,1534,1138.91,true,true,exact-duplicate,
med_5ab9f946c29a5b9497733c0f,000301-1fe3e7b0f2e5523840d6307aa8e33167543a4f88.jpeg,IMG_1968.JPG,1600,1200,813.35,false,true,hero-resolution-too-small,
med_5b0727a13d6c80c08c42c510,000510-8a1d8b2d40b73150121002bfeff67853d544a0ad.jpeg,Monserat.JPG,3000,4000,2010.81,true,true,,
med_5b0ef878055b496600f43e9c,000616-445cd548b57550c1eeb950bc8f0888061bf23c88.jpeg,jany.jpg,1031,1162,1463.84,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_5b0fe869c857ea6e986fad63,001267-323e6266215ae6e2056a6d467c6d00ee1d1e8ea2.jpeg,"Rado, 6b, somewhere in Catalunya, Patxi Usobiaga Advance Sport Climbing Course rockbusters.net.jpg",2409,3614,1864.47,true,true,,
med_5b1453655f4736b6ded0fbf8,001070-0c3f7587651d76f643e30c6df0ba352c1274cb18.jpeg,Daniel Rodellar rockbusters.net 2.jpg,4588,3059,2491.12,true,true,,
med_5b70bde483e10617a0037b9b,000801-d949fa492e951a1e53cb48adb2b418722a1fcf73.jpeg,Erin default 1.jpg,1200,357,2426.78,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_5b841c274bd9e5aee739bb07,000274-8173c18f7d4980d8191249298a96909042c43658.jpeg,petra05.jpg,1020,1417,1525.12,false,true,hero-resolution-too-small,
med_5bb2d21ecb4f44bffbc178d0,000002-948349b23844c2e684ca8cb7fa899e3d2f3bf82e.jpeg,DSC00744.JPG,2048,1361,3956.57,false,true,hero-resolution-too-small;exact-duplicate,
med_5bb5f1c7092867d2179d6849,001048-50c4643e39c2ac2e9cdffe87682a938ebfa7d389.jpeg,zbyna.jpeg,500,497,2234.94,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate,
med_5bd337aff566bc58344cf011,001038-144591c8d833d3d0241f6659be053cba54ffaddd.jpeg,Bere.jpeg,500,500,439.45,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate,
med_5c19e28170dd195963254c8a,000491-a0b5df6a3515bbc09d986eb3940c8c81cdd12ad0.jpeg,Mont-rebei vía gritos y susurros o diedro gris.jpg,1280,904,4480.36,false,true,hero-resolution-too-small,
med_5c471a212b199aa0f988f1df,000615-55f0e27eaa602c4a1bf42959eec3d606cc711f71.jpeg,ja_hlava.jpg,375,483,329.98,false,false,focus-review;gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_5c87d057473f3a48eb13c7af,001308-7fbc1b423eaad25897a93d00b1d17981a576f757.jpeg,Beginner Learn to Lead in Frankenjura 2021 rockbusters.net_001.jpg,5193,3462,2615.57,true,true,exact-duplicate,
med_5cc308f57d6a73ac1fa206e0,001200-103ae94d3bff5808c7dd1452d6a557e677ac0a69.jpeg,riglos.jpg,1200,765,1341.24,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_5cfbfee89fbb09f87b4d51c4,001193-ab4f0bd322f079c2662dcde55ec32009d0c029fc.jpeg,Ishan Gorges du Tarn www.rockbusters.net (3).jpg,1300,867,1264.03,false,true,hero-resolution-too-small,
med_5d02843df899939ffa82fba1,000835-a7c06a9aca255d1e1f2910fe3588b3ed04031038.png,theCrag-logo-2017-final.png,825,300,7004.52,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_5d328ebb70aca2dc7c5ea4ce,000709-9f6d39421ebc1eba937fe670524b4612de0f8a60.jpeg,Les Calanques1.jpg,600,355,3652.65,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_5d3444c57430a9a073a21502,000543-1df20fa0dfeba197b2d432bd849866bc5a2e3b26.jpeg,trad multi pitch9.JPG,4608,3456,2286.98,true,true,,
med_5d7379876fd00dfd8d1de358,001440-e7046bcdc3f310556924470f67766f2e0655a4b9.jpeg,lottery.jpg,1264,842,2592.6,false,true,hero-resolution-too-small;exact-duplicate;near-duplicate;near-duplicate,
med_5d9644fb9377da7a6d38f05a,001177-35191ad51482c6dc3d1c2811bc52faf61a331e2f.jpeg,Charizze Climbing Trip Europe Gorges du Tarn 2018 rockbusters.net (3).JPG,867,1300,546.31,false,true,hero-resolution-too-small;exact-duplicate,
med_5db816d0c99f39e63d213f04,000469-b265435fad74de0dcf26d65b7ef8ffa032797f73.jpeg,collegats En la vía Sang de Crack.JPG,4000,3000,1612.39,true,true,,
med_5dbe8ddb5ced390e70c35bc9,000060-3b3ed6e5b6b445fbfb0e3f586ca495f4c7d71b29.jpeg,rock_climbing_ceuse12.jpg,612,448,3008.99,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_5e16ae38006e05069488aadd,000046-33f2200253365c5605778b2ea8bba6b98b807384.jpeg,Ray Ceuse 3.jpg,3234,1729,448.43,true,true,,
med_5e4db677a683f8abee95024d,000425-c90fa9d63dc94b3629363585151f7850db21d765.jpeg,PA211285.JPG,3264,2448,489.89,true,true,,
med_5e963265981fc6bdbc976266,000131-52cb6a2b8fc7011866a5da3226857bf9d90703eb.jpeg,Michel Finale Ligure.jpg,2248,2870,498.93,true,true,,
med_5e9644e3745dc06001a6ca1d,001215-66d9c4e1b07159532ccb5e43113175eec558c866.jpeg,Yann Frankenjura Ejakulation 7a rockbusters.net 2.jpg,5546,3697,1063.21,true,true,exact-duplicate,
med_5ebaa7bd640d01c94461a85d,000887-0a22d431d2cceba55afdb50dacc7ea416b5c5735.png,Screen Shot 2018-04-14 at 00.21.45.png,1394,766,896.33,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_5f149c2dff4a24827f2ea4d0,000640-dc094af49e09aed091b7a0b80b010420cb76024c.jpeg,Adam Ondra.jpg,1200,772,1571.15,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_5f575a10287231485954a14a,001046-38836f97fc6607eb7d211f97c0eacb3dfb60efcf.jpeg,Mija.jpeg,500,500,444.01,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate,
med_5f76181869f8116d776de59e,000884-eacce86db49d15b0fe297d220903a106fb3def85.png,Screen Shot 2018-04-11 at 10.24.06.png,1137,647,1331.98,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_5f85d3c5ba3c370ab603909c,001280-39313ce2217ed7435075236f7053a387f1f7171e.jpeg,big_project_klemen_004.jpg,1200,857,4187.46,false,true,hero-resolution-too-small,
med_5f955585419832d824a3ce47,000713-09e2f6ed3efeea252205dad87a00f650bc827d0d.jpeg,Les Calanques5.jpg,480,320,2211.06,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_5fb3700066d065268619522e,000243-48e0f0c11039abd86aef460645a21a7312c461a7.jpeg,Shawn Rodellar 4.jpg,2818,2067,1008.59,true,true,,
med_5fbe1a854100889a2421e245,000698-20aaf60d96212d22fac7f219a5f9a8f00ac1d2ec.jpeg,Oltre Finale (5).jpg,1300,867,1471.42,false,true,hero-resolution-too-small,
med_5fc66bf5f7a090ad88e09040,000468-e1fba67c1508974084f120b6fa25667294e2a9ca.jpeg,collegats el congost de Collegats.jpg,1600,1200,1892.59,false,true,hero-resolution-too-small,
med_5fda71af71780d894f4c56e7,001076-06072c6643b4dd6507b3ab6621a8705bb098b655.jpeg,Bouldering Albarracin,2816,2112,2268.31,true,true,near-duplicate;near-duplicate,
med_5fe6bc5ee89c555c22dbc3c7,000762-abcd4a0ae72bd9bc090e189b6eec3f44eb9a2cc4.jpeg,Linda Adam Ondra & Patxi Usobiaga work shop Rockbusters.net (2).jpg,1000,1500,5490.52,false,true,hero-resolution-too-small,
med_5ffc5e610a18b35a114e3e8e,000663-a8da0e0914776cec37e1c780747077c774b3282b.jpeg,Ceuse.jpg,1300,867,825.99,false,true,hero-resolution-too-small,
med_60405a8ecf223ce70e9642dd,000375-2936ce038254b17068bef843d0c9adc71587f4e6.jpeg,cuenca canyon2.jpg,800,1067,2652.65,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_60753aa7624528c96f0ca348,000771-a3eb65e27de5fcf67cc3174afa17b0f5eef398d4.png,27crags.png,218,50,21982.89,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_609ca0ea5640044930c45c0b,000975-c668c369fc6580e91aefa33dcd4761e26fbcdf82.jpeg,Aleksandra Europe Trip Zillertal 2019 rockbusters.net.jpg,1200,800,1361.46,false,true,hero-resolution-too-small,
med_60a3492aeaf8d9c6e6256e73,000306-921594ce27c9115b9a51b5811093fffb1714907b.jpeg,P1020371.JPG,2448,3264,1441.28,true,true,,
med_60d02d75db5af01d6d9de897,000111-34d21ca15f7fb3182913212c78b6c80359c1bf92.jpeg,Zillertal4.jpg,100,67,4403.27,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_61068bbd4a564c86e7d83fa9,000868-cd71d105f2a26672d88b4b8ea45ad73a8d13a175.png,Screen Shot 2018-03-15 at 14.44.41.png,1425,637,1168.46,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_6176ee528ee715bd713abf72,000232-0160f467d8efb7ce5f81e074a7e0acce1b94d72b.jpeg,Ramiro Rodellar 1.jpg,3020,2248,1207.83,true,true,,
med_61872eec56d24c4ef620463d,001037-3acdc84189cbe2913ff3ebe71cacf7c20e268f60.jpeg,Pablo.jpeg,500,500,49.45,false,false,focus-review;gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate,
med_61b2e7c76b0c2870cc21d032,000521-ceee6851d45bd15cbbc4cea40d07de66942c13b2.jpeg,vilanova de meia.JPG,4000,3000,1403,true,true,exact-duplicate,
med_61ba16a6400db78652701121,001388-5fca4b2913603301dd6e143f51dffdc80c5b96fb.jpeg,el-lago-enol-en-los-picos-de-europa-asturias-1152x759 1.jpg,1152,489,1453.78,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_61dce6bc0b8114e68df7571d,000106-769d67551f6ac15ebb11df13e9d5432590151781.jpeg,Salima Zillertal.jpg,2326,2244,744.74,false,true,hero-resolution-too-small,
med_61e0649392f7a4b814b3c975,000321-a34bff7714208a41e9240e1a60e0073a0f13f97e.jpeg,albarracin11.JPG,2672,4000,1145.17,true,true,,
med_61fd26a0778d35b59e7b44e6,000878-ea093cba715bb2fb821c66be69e2994245ec6c2a.png,Screen Shot 2018-04-06 at 12.40.37.png,1089,774,918.66,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_6215dfb9f46cf8288eb06451,000110-bd7b64c9b3b7fb15f2f79b86aa00c567b6cb7474.jpeg,Zillertal3.jpg,100,66,11699.01,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_621ed3f1d492796f6eb41a50,000444-a9dd73110bb46ca2571a4e3aac9817dd61222339.jpeg,DSC_0117.JPG,6000,4000,2740.6,true,true,,
med_62203a51b1653cd2ef69d8ae,000407-618aa507cf362f67b338bda1f9b551a074a18121.png,Maribel.png,121,199,893.75,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_624615269c2cf72b48fd1d10,000563-4a285d1e1011faf80240bae7aad06dc33c496364.jpeg,Rodellar Ventanas 1.JPG,2248,4000,797.82,true,true,,
med_624cfa8345ee86c62593ce91,001031-2fabe34efb279ea96fe7fe3cd6d49af05074b1f1.jpeg,Ritch.jpeg,500,500,201.43,false,false,focus-review;gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate,
med_62642a8a273e318dd7c57efc,000630-f1848e7e9464d78af074d6b897f6da9f0b6d9240.jpeg,Patxiedit profil.jpg,400,400,440.16,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate,
med_6285c995cc8d9f6b418831bf,000987-6f48d90b84d76df9d510ab9cea84cfbd29df05de.jpeg,adam ondra profil.jpg,1424,1424,446.24,false,true,hero-resolution-too-small;near-duplicate;near-duplicate,
med_629d771707ad1130c74adcb9,001228-565b5f18ea30daee92b69d88208ee3a4725d4a0c.jpeg,22690231_10214262100044800_1382177898_o.jpg,1200,800,1712.16,false,true,hero-resolution-too-small;exact-duplicate,
med_62af122bc77bbd124c8f78da,000367-37c9b02791b4e66e3ca6f291eb29b16f2809e8b8.jpeg,pamplona san fermins.jpg,800,543,4017.97,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_62b3268da0bcba573ce76ccb,000512-1ab294f101cad587c174a6037416c4d1591ece17.jpeg,Monserat2.JPG,2560,1920,175.94,false,false,focus-review,
med_62d927a60e36a0e4a32485bf,001131-eae1cfeff0a58f639011f41c25da8686cbb038ad.jpeg,foto.jpg,685,867,819.4,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_62faf8197b27efb777ecf23c,001271-67c22e2de978e1df121158c1a799eacfc49a6f9d.jpeg,"Rado, 7b+, Tres Ponts 2, Patxi Usobiaga Advance Sport Climbing Course rockbusters.net.jpg",4433,2955,2328.43,true,true,,
med_63233b011b161ffc79c0e4e8,000938-95dea86a4f4d4c8a324ac4b2b421835cd2514d1e.jpeg,Alexis5 climbing trip spain 2019.jpg,1300,714,3407.65,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_6327d470015ce00cc9c5953e,001047-de5fa6483265709136a1553a939b1bb58cb6103a.jpeg,zbyna.jpeg,296,294,3195.12,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate,
med_63472494c8ad2b8d16cc66a0,000272-a424539c229387b5fbdd3c0db2ef34afec1295e7.jpeg,Petra_Rockbusters_Rodellar.jpg,728,960,4469.25,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_6373a042fe35905f1094d83a,000816-e90b7bba62ebc028efb15ec716a16d5b05bcc795.jpeg,Jany default 2.jpg,1200,358,1977.67,false,false,gallery-resolution-too-small;hero-resolution-too-small;near-duplicate,
med_63bfb182b157482e22b48cd3,000050-7407de5e7f168ab61198fce7f189cf97e6310aa0.jpeg,Ray Ceuse.jpg,1411,2171,730.72,false,true,hero-resolution-too-small,
med_63d42444cc58c1cf9911aee0,000886-6c656881dc1fcab74dadeeefada8b454b75ee164.png,Screen Shot 2018-04-14 at 00.21.45.png,1394,766,896.33,false,false,gallery-resolution-too-small;hero-resolution-too-small;exact-duplicate,
med_63db06276264417b1d5459de,000909-c0592d6a77bd811925609a360f5b0e4b168ba196.jpeg,"Melinda, Rodellar, Libera tu Mente 7b.jpg",2367,1578,1911.24,false,true,hero-resolution-too-small,
med_6402e67a3a95e80307a6d514,000393-48c44a1084d5e324f6fb43dcada8ab64157a6a77.jpeg,finale mapa.gif,800,630,3341.04,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_6424f3ccefae1b7e9652da40,001005-346d0d5ea1333db7986f53eb766b927df456adb3.jpeg,201905_la_sportiva_logo.jpg,705,318,5616.81,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_643075e9b963b8736a0b89d3,000137-c6c965b86801c7b16e935a720c8edd5b50a0023e.jpeg,Minoru Finale Ligure.jpg,2248,4000,1296.19,true,true,,
med_646be2a29aebdf60c5868f3b,000894-9752dc9005546e16b8bc25e796b224739896a685.jpeg,climbing-with-adam-ondra-matt-groom-s-vlog-from-margalef_3.jpg,1200,800,4304.85,false,true,hero-resolution-too-small;near-duplicate;near-duplicate;near-duplicate;near-duplicate,
med_64a21b6261a1f213f4187f35,000814-503dc4e821907d976069812dcd778e7a8c67ffc1.jpeg,Ishan Gorges du Tarn www.rockbusters.net (2).jpg,1294,386,1287.13,false,false,gallery-resolution-too-small;hero-resolution-too-small,
med_64d02388ff9d5ada902e1158,001119-5144e352d268afcd1047623a5239e83f7a3582ee.jpeg,Labske Udoli climbing,2296,1847,1486.14,false,true,hero-resolution-too-small;exact-duplicate,
med_650645c78af32ca898e269ad,000071-e308c00851f5a922f171da203e88246b234cda7d.jpeg,Zach Labske Udoli 3.jpg,2869,1989,1073.1,true,true,,
